scene,split,step,psnr,ssim,lpips,ellipse_time,num_GS,mem_gb,train_runtime,eval_runtime,full_runtime,script_path,partition,gpu_num,log_out,log_err,trace,sample,project_dir,gpus,cpus,mem,time,force_overwrite,gpu_type,scenes,args,profile_output
,train,29999,,,,3600.6911029815674,9168941,20.468732357025146,37m22.834s,5m44.486s,58m39.834s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-True_efc-False
,train,29999,,,,2650.178304672241,9507231,27.66376781463623,31m4.127s,5m5.984s,50m57.127s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-True_efc-True
,train,29999,,,,2734.630553007126,9599173,20.16781520843506,39m47.693s,4m33.178s,58m21.693s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode warm_all --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-warm_all_ep-False_efc-False
,train,29999,,,,2412.755423784256,9756780,27.277596473693848,33m48.412s,4m46.506s,53m35.412s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode warm_all --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-warm_all_ep-False_efc-True
,train,29999,,,,2262.78662610054,9184095,20.492559909820557,40m12.124s,5m29.257s,59m14.962s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-False_efc-False
,train,29999,,,,2243.790331840515,9344287,27.27580499649048,33m3.865s,4m55.850s,52m18.865s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-False_efc-True
,train,29999,,,,2527.9698944091797,9277862,20.64873218536377,38m15.249s,4m33.831s,57m5.249s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-True_efc-False
,train,29999,,,,3047.8228566646576,9471319,27.575042247772217,32m6.731s,5m39.367s,52m47.731s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-True_efc-True
,train,29999,,,,2250.363470554352,9113587,20.376159191131592,39m3.677s,4m25.955s,56m6.991s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-False_efc-False
,train,29999,,,,2236.606452226639,9499409,27.64450740814209,32m14.558s,5m24.279s,51m10.558s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-False_efc-True
,train,29999,,,,2820.7800579071045,9186266,20.495226860046387,37m8.347s,4m52.343s,57m6.347s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-True_efc-False
,train,29999,,,,2315.4724764823914,9372866,27.367111206054688,30m33.924s,4m36.045s,49m46.924s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-True_efc-True
,val,6999,20.470149993896484,0.5776262879371643,0.5569441318511963,0.05416739100501651,5625190,,52m3.847s,4m37.157s,70m31.189s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode none --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-none_ep-False_efc-False
,val,6999,20.29262924194336,0.5712630152702332,0.5642498135566711,0.0810783931187221,5620573,,34m43.218s,5m35.965s,58m40.218s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode none --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-none_ep-False_efc-True
,val,6999,20.45073699951172,0.5756633877754211,0.5593067407608032,0.0771187078385126,5546267,,39m17.798s,4m23.030s,56m14.119s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-False_efc-False
,val,6999,20.509387969970703,0.5750641226768494,0.5585654377937317,0.054009497733343216,5679483,,32m34.571s,5m30.952s,54m47.571s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-False_efc-True
,val,6999,20.519634246826172,0.5749559998512268,0.5604840517044067,0.26777445815858386,5571826,,37m22.834s,5m44.486s,58m39.834s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-True_efc-False
,val,6999,20.510099411010742,0.5746914744377136,0.5603333711624146,0.10494002728235154,5656598,,31m4.127s,5m5.984s,50m57.127s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode twoq --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-twoq_ep-True_efc-True
,val,6999,20.567657470703125,0.5771376490592957,0.5566561222076416,0.07966249670301165,5650564,,39m47.693s,4m33.178s,58m21.693s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode warm_all --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-warm_all_ep-False_efc-False
,val,6999,20.481950759887695,0.5744717121124268,0.5584014654159546,0.08021634419759115,5703248,,33m48.412s,4m46.506s,53m35.412s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode warm_all --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-warm_all_ep-False_efc-True
,val,6999,20.48222541809082,0.5747995376586914,0.5600829720497131,0.09122943651108514,5563898,,40m12.124s,5m29.257s,59m14.962s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-False_efc-False
,val,6999,20.356231689453125,0.5708349347114563,0.5653398633003235,0.06940255619230724,5593828,,33m3.865s,4m55.850s,52m18.865s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-False_efc-True
,val,6999,20.46281623840332,0.5761773586273193,0.558143138885498,0.07021229153587705,5614787,,38m15.249s,4m33.831s,57m5.249s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-True_efc-False
,val,6999,20.341821670532227,0.5715523958206177,0.5636536478996277,0.24833948952811105,5645200,,32m6.731s,5m39.367s,52m47.731s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lru --enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lru_ep-True_efc-True
,val,6999,20.36811637878418,0.5732637643814087,0.5627245306968689,0.07357219514392671,5545398,,39m3.677s,4m25.955s,56m6.991s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --no-enable-prefetch --no-enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-False_efc-False
,val,6999,20.53205108642578,0.5751096606254578,0.558814525604248,0.09164552688598633,5650498,,32m14.558s,5m24.279s,51m10.558s,/scratch/rhm4nj/gpu_arch/gsplat-fork/examples/benchmarks/custom_rubble.sh,gpu,0,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_out/%x-%j.out,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/slurm_err/%x-%j.err,"cuda,osrt,nvtx",cpu,/scratch/rhm4nj/gpu_arch/gsplat-fork,1,4,64G,05:00:00,true,a6000,data/rubble-colmap,--optimizer-stride 1 --vram-thresh-gb 10.0 --cache-mode lfu --no-enable-prefetch --enable-frustum-culling,/scratch/rhm4nj/gpu_arch/gsplat-fork/scripts/slurm/outputs/2026-05-04_15-19-20_FINAL_ablate_cache_prefetch_frustum_10gb/results/profile_gsplat_cm-lfu_ep-False_efc-True
